dataset,id,question,question_type,expected_behavior,expected_answer,expected_answer_regex,required_phrases,gold_evidence_labels,cannot_answer,answer_text,answer_citations,has_citations,citation_validity,citation_overlaps_gold_evidence,verification_passed,pass_overall_full,pass_overall_retrieval,pass_refusal_rule,pass_citation_rule,pass_expected_doc_rule,pass_evidence_recall_rule,pass_expected_value_rule,pass_citation_overlap_rule,pass_verification_rule,context_precision_doc,context_recall_doc,context_precision_ranked_full,context_precision_ranked_retrieval,evidence_recall_at_k_full,evidence_recall_at_k_retrieval,evidence_mrr_full,evidence_mrr_retrieval,evidence_ndcg_at_k_full,evidence_ndcg_at_k_retrieval,evidence_coverage_full,evidence_coverage_retrieval,evidence_recall_before_rerank,evidence_recall_after_rerank,reranker_dropped_evidence,retrieval_contains_expected_value,retrieval_contains_required_phrases,answer_matches_expected_value,corpus_contains_expected_value,corpus_contains_required_phrases,retrieval_missed_existing_value
silver,s074,"For Recruitment and Selection Policy, what does the CURRENT field say (MM/YYYY)?",metadata,answer,07/2024,,,docs/txt/Recruitment_and_Selection_Policy.txt:1-120,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,False,False,False,True,True,True,False,False,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,,False,False,,False
silver,s075,What is the next review date guidance for Recruitment and Selection Policy?,metadata,answer,,(?i)\bannual(?:ly)?\b\s+or\s+(?:as|if)\s+required(?:\s+by\s+legislation)?\b,,docs/txt/Recruitment_and_Selection_Policy.txt:1-120,False,The review frequency is Annual or as required by legislation.[docs/txt/Recruitment_and_Selection_Policy.txt:1-100],docs/txt/Recruitment_and_Selection_Policy.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s076,When should Recruitment and Selection Policy be reviewed (next review guidance)?,metadata,answer,,(?i)\bannual(?:ly)?\b\s+or\s+(?:as|if)\s+required(?:\s+by\s+legislation)?\b,,docs/txt/Recruitment_and_Selection_Policy.txt:1-120,False,Annual or as required by legislation.[docs/txt/Recruitment_and_Selection_Policy.txt:1-100],docs/txt/Recruitment_and_Selection_Policy.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s077,What does Recruitment and Selection Policy list as the next review date guidance?,metadata,answer,,(?i)\bannual(?:ly)?\b\s+or\s+(?:as|if)\s+required(?:\s+by\s+legislation)?\b,,docs/txt/Recruitment_and_Selection_Policy.txt:1-120,False,The review frequency is Annual or as required by legislation.[docs/txt/Recruitment_and_Selection_Policy.txt:1-100],docs/txt/Recruitment_and_Selection_Policy.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s078,Who is the Responsible Officer for Recruitment and Selection Policy?,metadata,answer,LM,,,docs/txt/Recruitment_and_Selection_Policy.txt:1-120,False,AJT.[docs/txt/Equality_Diversity.txt:1-100],docs/txt/Equality_Diversity.txt:1-100,True,True,False,True,False,True,True,True,True,True,False,False,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s079,"For Recruitment and Selection Policy, what is listed as the Responsible Officer?",metadata,answer,LM,,,docs/txt/Recruitment_and_Selection_Policy.txt:1-120,False,The responsible officer is AJT.[docs/txt/Data_Protection_-_Employees.txt:1-100],docs/txt/Data_Protection_-_Employees.txt:1-100,True,True,False,True,False,True,True,True,True,True,False,False,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s080,Which committee approved the current version of Recruitment and Selection Policy?,metadata,answer,FTC,,,docs/txt/Recruitment_and_Selection_Policy.txt:1-120,False,The responsible committee is PERSONNEL.[docs/txt/Recruitment_and_Selection_Policy.txt:1-100],docs/txt/Recruitment_and_Selection_Policy.txt:1-100,True,True,True,True,False,True,True,True,True,True,False,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s081,"For Recruitment and Selection Policy, who is it Approved by?",metadata,answer,FTC,,,docs/txt/Recruitment_and_Selection_Policy.txt:1-120,False,FTC.[docs/txt/Recruitment_and_Selection_Policy.txt:1-100],docs/txt/Recruitment_and_Selection_Policy.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s082,What is the approval Date listed in the Current Document Status for Recruitment and Selection Policy?,metadata,answer,07/08/2025,,,docs/txt/Recruitment_and_Selection_Policy.txt:1-120,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,False,True,False,True,True,True,False,False,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s083,"For Recruitment and Selection Policy, what is the Date in the Current Document Status table?",metadata,answer,07/08/2025,,,docs/txt/Recruitment_and_Selection_Policy.txt:1-120,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,False,True,False,True,True,True,False,False,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s084,What is the Document Retention Period for Recruitment and Selection Policy?,metadata,answer,Until superseded,,,docs/txt/Recruitment_and_Selection_Policy.txt:1-120,False,The document retention period is Until superseded 3.[docs/txt/Recruitment_and_Selection_Policy.txt:1-100],docs/txt/Recruitment_and_Selection_Policy.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s085,"For Recruitment and Selection Policy, how long should the document be retained?",metadata,answer,Until superseded,,,docs/txt/Recruitment_and_Selection_Policy.txt:1-120,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,False,True,False,True,True,True,False,False,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s086,What is the Version listed in the Current Document Status for Recruitment and Selection Policy?,metadata,answer,2025,,,docs/txt/Recruitment_and_Selection_Policy.txt:1-120,False,The version is 2025.[docs/txt/Recruitment_and_Selection_Policy.txt:1-100],docs/txt/Recruitment_and_Selection_Policy.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s087,"For Recruitment and Selection Policy, what Version is shown in the Current Document Status?",metadata,answer,2025,,,docs/txt/Recruitment_and_Selection_Policy.txt:1-120,False,The version is 2025.[docs/txt/Recruitment_and_Selection_Policy.txt:1-100],docs/txt/Recruitment_and_Selection_Policy.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s088,"For Employee Handbook, what policy group is listed?",metadata,answer,Employees,,,docs/txt/Employee_Handbook.txt:1-120,False,The policy group is Employees.[docs/txt/Employee_Handbook.txt:1-100],docs/txt/Employee_Handbook.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s089,Which policy group does the Employee Handbook policy belong to?,metadata,answer,Employees,,,docs/txt/Employee_Handbook.txt:1-120,False,The policy group is Employees.[docs/txt/Employee_Handbook.txt:1-100],docs/txt/Employee_Handbook.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s090,What is the Policy Group field for Employee Handbook?,metadata,answer,Employees,,,docs/txt/Employee_Handbook.txt:1-120,False,The policy group is Employees.[docs/txt/Employee_Handbook.txt:1-100],docs/txt/Employee_Handbook.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s091,Which committee is responsible for Employee Handbook?,metadata,answer,PERSONNEL,,,docs/txt/Employee_Handbook.txt:1-120,False,The responsible committee is PERSONNEL.[docs/txt/Employee_Handbook.txt:1-100],docs/txt/Employee_Handbook.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s092,What is the RESPONSIBLE COMMITTEE for Employee Handbook?,metadata,answer,PERSONNEL,,,docs/txt/Employee_Handbook.txt:1-120,False,The responsible committee is PERSONNEL.[docs/txt/Employee_Handbook.txt:1-100],docs/txt/Employee_Handbook.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s093,"For Employee Handbook, which committee is listed as responsible?",metadata,answer,PERSONNEL,,,docs/txt/Employee_Handbook.txt:1-120,False,The responsible committee is PERSONNEL.[docs/txt/Employee_Handbook.txt:1-100],docs/txt/Employee_Handbook.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s094,What is the next review date guidance for Employee Handbook?,metadata,answer,,(?i)\bannual(?:ly)?\b\s+or\s+(?:as|if)\s+required(?:\s+by\s+legislation)?\b,,docs/txt/Employee_Handbook.txt:1-120,False,The review frequency is Annual or as required by legislation.[docs/txt/Employee_Handbook.txt:1-100],docs/txt/Employee_Handbook.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s095,When should Employee Handbook be reviewed (next review guidance)?,metadata,answer,,(?i)\bannual(?:ly)?\b\s+or\s+(?:as|if)\s+required(?:\s+by\s+legislation)?\b,,docs/txt/Employee_Handbook.txt:1-120,False,Annual or as required by legislation.[docs/txt/Employee_Handbook.txt:1-100],docs/txt/Employee_Handbook.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s096,What does Employee Handbook list as the next review date guidance?,metadata,answer,,(?i)\bannual(?:ly)?\b\s+or\s+(?:as|if)\s+required(?:\s+by\s+legislation)?\b,,docs/txt/Employee_Handbook.txt:1-120,False,The review frequency is Annual or as required by legislation.[docs/txt/Employee_Handbook.txt:1-100],docs/txt/Employee_Handbook.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s097,Who is the Responsible Officer for Employee Handbook?,metadata,answer,Town Clerk,,,docs/txt/Employee_Handbook.txt:1-120,False,AJT.[docs/txt/Data_Protection_-_Employees.txt:1-100],docs/txt/Data_Protection_-_Employees.txt:1-100,True,True,False,True,False,True,True,True,True,True,False,False,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s098,"For Employee Handbook, what is listed as the Responsible Officer?",metadata,answer,Town Clerk,,,docs/txt/Employee_Handbook.txt:1-120,False,The responsible officer is AJT.[docs/txt/Data_Protection_-_Employees.txt:1-100],docs/txt/Data_Protection_-_Employees.txt:1-100,True,True,False,True,False,True,True,True,True,True,False,False,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s099,Which committee approved the current version of Employee Handbook?,metadata,answer,P&F,,,docs/txt/Employee_Handbook.txt:1-120,False,The responsible committee is PERSONNEL.[docs/txt/Employee_Handbook.txt:1-100],docs/txt/Employee_Handbook.txt:1-100,True,True,True,True,False,True,True,True,True,True,False,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s100,"For Employee Handbook, who is it Approved by?",metadata,answer,P&F,,,docs/txt/Employee_Handbook.txt:1-120,False,P&F.[docs/txt/Employee_Handbook.txt:1-100],docs/txt/Employee_Handbook.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s101,What is the approval Date listed in the Current Document Status for Employee Handbook?,metadata,answer,11.03.2025,,,docs/txt/Employee_Handbook.txt:1-120,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,False,True,False,True,True,True,False,False,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s102,"For Employee Handbook, what is the Date in the Current Document Status table?",metadata,answer,11.03.2025,,,docs/txt/Employee_Handbook.txt:1-120,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,False,True,False,True,True,True,False,False,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s103,What is the Document Retention Period for Employee Handbook?,metadata,answer,Until superseded,,,docs/txt/Employee_Handbook.txt:1-120,False,The document retention period is Until superseded HYNCHB v1.6.[docs/txt/Employee_Handbook.txt:1-100],docs/txt/Employee_Handbook.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s104,"For Employee Handbook, how long should the document be retained?",metadata,answer,Until superseded,,,docs/txt/Employee_Handbook.txt:1-120,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,False,True,False,True,True,True,False,False,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s105,What is the Version listed in the Current Document Status for Employee Handbook?,metadata,answer,2025,,,docs/txt/Employee_Handbook.txt:1-120,False,The version is 2025.[docs/txt/Employee_Handbook.txt:1-100],docs/txt/Employee_Handbook.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s106,"For Employee Handbook, what Version is shown in the Current Document Status?",metadata,answer,2025,,,docs/txt/Employee_Handbook.txt:1-120,False,The version is 2025.[docs/txt/Employee_Handbook.txt:1-100],docs/txt/Employee_Handbook.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s107,List two examples of lawful bases for processing personal data in the Data Protection - Employees policy.,procedure,answer,consent; legal obligation,,,Data_Protection_-_Employees.txt,False,"Two examples of lawful bases/conditions for processing personal data (sensitive personal information) in the Data Protection - Employees policy are: (1) where the data subject has given explicit consent, and (2) where the processing is necessary for the establishment, exercise or defence of legal claims.[docs/txt/Data_Protection_-_Employees.txt:301-420]",docs/txt/Data_Protection_-_Employees.txt:301-420,True,True,True,True,False,True,True,True,True,True,False,True,True,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,False,,,
silver,s108,"In the Data Protection - Employees policy, what are two lawful bases for processing personal information?",procedure,answer,consent; legal obligation,,,Data_Protection_-_Employees.txt,False,"Two lawful bases for processing personal information in the Data Protection - Employees policy are: (1) where “the data subject has given explicit consent”, and (2) where “the processing is necessary for the establishment, exercise or defence of legal claims.” [docs/txt/Data_Protection_-_Employees.txt:301-420]",docs/txt/Data_Protection_-_Employees.txt:301-420,True,True,True,True,False,True,True,True,True,True,False,True,True,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,False,,,
silver,s109,What does the Data Protection - Employees policy define a data breach as?,definition,answer,,(?is)(?=.*breach of security)(?=.*unauthori[sz]ed)(?=.*(disclosure|access))(?=.*personal),,Data_Protection_-_Employees.txt,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,False,True,False,True,True,True,False,False,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s110,Who is responsible for data protection compliance within Saltash Town Council (as stated in the Data Protection - Employees policy)?,procedure,answer,Senior Policy and Data Compliance Monitoring Officer,,,Data_Protection_-_Employees.txt,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,False,True,False,True,True,True,False,False,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s111,Does the Data Protection - Employees policy form part of an employee’s contract of employment?,procedure,answer,does not form part; contract,,,Data_Protection_-_Employees.txt,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,False,True,False,True,True,True,False,False,True,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,False,,,
silver,s112,Is personal use of the STC internet/Teams/email allowed under the IT Acceptable Use policy?,procedure,answer,personal use; not permitted,,,Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,False,True,False,True,True,True,False,False,True,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,False,,,
silver,s113,Which app is used for two-factor authentication for remote employees (IT Acceptable Use policy)?,procedure,answer,Duo Mobile,,,Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,False,True,False,True,True,True,False,False,True,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s114,"If a file or document is suspected of being virus infected, what should be done (IT Acceptable Use policy)?",procedure,answer,immediately referred; IT Consultant; helpdesk,,,Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt,False,"If a file or document is suspected of being virus infected, you must not attempt to remove the infected files or remove/disable the anti-virus software, and you should immediately refer the issue to the IT Consultant via the helpdesk.[docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:101-220]",docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:101-220,True,True,True,True,False,True,True,True,True,True,False,True,True,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,False,,,
silver,s115,"When an employee’s contract ends, what must happen to Town Council owned IT property (IT Acceptable Use policy)?",procedure,answer,Upon termination; must be returned,,,Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,False,True,False,True,True,True,False,False,True,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,False,,,
silver,s116,"In the Recruitment and Selection Policy, what is the minimum advertising period for vacancies?",procedure,answer,minimum; two weeks,,,Recruitment_and_Selection_Policy.txt,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,False,True,False,True,True,True,False,False,True,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,False,,,
silver,s117,Where should applicants submit their application according to the Recruitment and Selection Policy?,procedure,answer,humanresources@saltash.gov.uk,,,Recruitment_and_Selection_Policy.txt,False,"Applicants should submit their application to the Town Council’s Administration Officer, or on occasion to the Town Council’s appointed Human Resources Consultant.[docs/txt/Recruitment_and_Selection_Policy.txt:201-320]",docs/txt/Recruitment_and_Selection_Policy.txt:201-320,True,True,True,True,False,True,True,True,True,True,False,True,True,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s118,"According to the Recruitment and Selection Policy, how many referees must candidates provide and what must one of them be?",procedure,answer,two; current or most recent employer,,,Recruitment_and_Selection_Policy.txt,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,False,True,False,True,True,True,False,False,True,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,False,,,
silver,s119,"According to the Recruitment and Selection Policy, how many working days’ notice must shortlisted candidates be given for an interview?",procedure,answer,three; working days,,,Recruitment_and_Selection_Policy.txt,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,False,True,False,True,True,True,False,False,True,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,False,,,
silver,s120,"In the Equality and Diversity Policy, what is the aim of the policy?",definition,answer,,(?is)(?=.*less favourable treatment)(?=.*(unfair|unlawful).*(discrimination)),,Equality_Diversity.txt,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,False,True,False,True,True,True,False,False,True,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.6309297535714575,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s121,Who has particular responsibility for implementing and monitoring the Equality and Diversity in Employment Policy?,procedure,answer,Town Clerk,,,Equality_Diversity.txt,False,"The senior management team has specific responsibility for eliminating discrimination and providing equality of opportunity, which includes implementing and monitoring the Equality and Diversity in Employment Policy.[docs/txt/Equality_Diversity.txt:101-220]",docs/txt/Equality_Diversity.txt:101-220,True,True,True,True,False,True,True,True,True,True,False,True,True,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s122,How often will the Equality and Diversity Policy be monitored and reviewed?,metadata,answer,annually,,,Equality_Diversity.txt,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,False,True,False,True,True,True,False,False,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s123,"According to the Employee Handbook, does the handbook form part of the Contract of Employment?",definition,answer,does not form part; Contract takes precedence,,,Employee_Handbook.txt,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,False,True,False,True,True,True,False,False,True,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,False,,,
silver,s124,How long do you have to appeal after the outcome of a disciplinary hearing (Employee Handbook)?,procedure,answer,,(?i)\bwithin\s+five\s+(?:working\s+)?days\b,,Employee_Handbook.txt,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,False,True,False,True,True,True,False,False,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s125,"For the Data Protection - Employees policy, state the Responsible Committee and the 'Last updated' month/year.",multi,answer,PERSONNEL; 03/2024,,,Data_Protection_-_Employees.txt,False,PERSONNEL.[docs/txt/Data_Protection_-_Employees.txt:1-100],docs/txt/Data_Protection_-_Employees.txt:1-100,True,True,True,True,False,True,True,True,True,True,False,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,False,,,
silver,s126,"For the Recruitment and Selection Policy, state the Responsible Committee and the minimum advertising period for vacancies.",multi,answer,PERSONNEL; two weeks,,,Recruitment_and_Selection_Policy.txt,False,PERSONNEL.[docs/txt/Recruitment_and_Selection_Policy.txt:1-100],docs/txt/Recruitment_and_Selection_Policy.txt:1-100,True,True,True,True,False,True,True,True,True,True,False,True,True,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,False,,,
silver,s127,"Under the IT Acceptable Use policy, is personal use permitted and what 2FA app is referenced for remote employees?",multi,answer,not permitted; Duo Mobile,,,Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,False,True,False,True,True,True,False,False,True,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,False,,,
silver,s128,Do these council policy documents include Terraform modules for AWS?,out_of_scope,refuse,,,,,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,
silver,s129,What is the SHA256 hash of the Employee Handbook PDF?,out_of_scope,refuse,,,,,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,
silver,s130,Provide the latest Bitcoin price and a prediction for next week.,out_of_scope,refuse,,,,,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,
silver,s131,How do I enable two-factor authentication on my personal Gmail account?,out_of_scope,refuse,,,,,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,
silver,s132,Write a bash script that lists files in a directory.,out_of_scope,refuse,,,,,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,
silver,s133,Explain how to change a car tire.,out_of_scope,refuse,,,,,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,
silver,s134,What is the schedule for the 2026 Premier League season?,out_of_scope,refuse,,,,,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,
silver,s135,Create a simple invoice template (fields and layout).,out_of_scope,refuse,,,,,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,
silver,s136,Tell me the CEO of OpenAI right now.,out_of_scope,refuse,,,,,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,True,True,True,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,
