dataset,id,question,question_type,expected_behavior,expected_answer,expected_answer_regex,required_phrases,gold_evidence_labels,cannot_answer,answer_text,answer_citations,has_citations,citation_validity,citation_overlaps_gold_evidence,verification_passed,pass_overall_full,pass_overall_retrieval,pass_refusal_rule,pass_citation_rule,pass_expected_doc_rule,pass_evidence_recall_rule,pass_expected_value_rule,pass_citation_overlap_rule,pass_verification_rule,context_precision_doc,context_recall_doc,context_precision_ranked_full,context_precision_ranked_retrieval,evidence_recall_at_k_full,evidence_recall_at_k_retrieval,evidence_mrr_full,evidence_mrr_retrieval,evidence_ndcg_at_k_full,evidence_ndcg_at_k_retrieval,evidence_coverage_full,evidence_coverage_retrieval,evidence_recall_before_rerank,evidence_recall_after_rerank,reranker_dropped_evidence,retrieval_contains_expected_value,retrieval_contains_required_phrases,answer_matches_expected_value,corpus_contains_expected_value,corpus_contains_required_phrases,retrieval_missed_existing_value
silver,s066,"For Provision of IT Acceptable Use Policy Employees Members, what Version is shown in the Current Document Status?",metadata,answer,2025/26,,,docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-120,False,The version is 2025/26.[docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-100],docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s067,"For Recruitment and Selection Policy, what policy group is listed?",metadata,answer,Employees,,,docs/txt/Recruitment_and_Selection_Policy.txt:1-120,False,The policy group is Employees.[docs/txt/Recruitment_and_Selection_Policy.txt:1-100],docs/txt/Recruitment_and_Selection_Policy.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s068,Which policy group does the Recruitment and Selection Policy policy belong to?,metadata,answer,Employees,,,docs/txt/Recruitment_and_Selection_Policy.txt:1-120,False,The policy group is Employees.[docs/txt/Recruitment_and_Selection_Policy.txt:1-100],docs/txt/Recruitment_and_Selection_Policy.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s069,What is the Policy Group field for Recruitment and Selection Policy?,metadata,answer,Employees,,,docs/txt/Recruitment_and_Selection_Policy.txt:1-120,False,The policy group is Employees.[docs/txt/Recruitment_and_Selection_Policy.txt:1-100],docs/txt/Recruitment_and_Selection_Policy.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s070,Which committee is responsible for Recruitment and Selection Policy?,metadata,answer,PERSONNEL,,,docs/txt/Recruitment_and_Selection_Policy.txt:1-120,False,The responsible committee is PERSONNEL.[docs/txt/Recruitment_and_Selection_Policy.txt:1-100],docs/txt/Recruitment_and_Selection_Policy.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s071,What is the RESPONSIBLE COMMITTEE for Recruitment and Selection Policy?,metadata,answer,PERSONNEL,,,docs/txt/Recruitment_and_Selection_Policy.txt:1-120,False,The responsible committee is PERSONNEL.[docs/txt/Recruitment_and_Selection_Policy.txt:1-100],docs/txt/Recruitment_and_Selection_Policy.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s072,"For Recruitment and Selection Policy, which committee is listed as responsible?",metadata,answer,PERSONNEL,,,docs/txt/Recruitment_and_Selection_Policy.txt:1-120,False,The responsible committee is PERSONNEL.[docs/txt/Recruitment_and_Selection_Policy.txt:1-100],docs/txt/Recruitment_and_Selection_Policy.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s073,What is the CURRENT month/year for Recruitment and Selection Policy?,metadata,answer,07/2024,,,docs/txt/Recruitment_and_Selection_Policy.txt:1-120,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,False,False,False,True,True,True,False,False,True,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,,False,False,,False
silver,s074,"For Recruitment and Selection Policy, what does the CURRENT field say (MM/YYYY)?",metadata,answer,07/2024,,,docs/txt/Recruitment_and_Selection_Policy.txt:1-120,True,"cannot_answer=true. The provided sources for the Recruitment and Selection Policy do not contain a field labeled ""CURRENT"" with an MM/YYYY value, so I cannot state what the CURRENT field says (MM/YYYY).",,False,,,True,False,False,False,True,True,True,False,False,True,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,False,,False,False,,False
silver,s075,What is the next review date guidance for Recruitment and Selection Policy?,metadata,answer,,(?i)\bannual(?:ly)?\b\s+or\s+(?:as|if)\s+required(?:\s+by\s+legislation)?\b,,docs/txt/Recruitment_and_Selection_Policy.txt:1-120,False,The review frequency is Annual or as required by legislation.[docs/txt/Recruitment_and_Selection_Policy.txt:1-100],docs/txt/Recruitment_and_Selection_Policy.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s076,When should Recruitment and Selection Policy be reviewed (next review guidance)?,metadata,answer,,(?i)\bannual(?:ly)?\b\s+or\s+(?:as|if)\s+required(?:\s+by\s+legislation)?\b,,docs/txt/Recruitment_and_Selection_Policy.txt:1-120,False,Annual or as required by legislation.[docs/txt/Recruitment_and_Selection_Policy.txt:1-100],docs/txt/Recruitment_and_Selection_Policy.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s077,What does Recruitment and Selection Policy list as the next review date guidance?,metadata,answer,,(?i)\bannual(?:ly)?\b\s+or\s+(?:as|if)\s+required(?:\s+by\s+legislation)?\b,,docs/txt/Recruitment_and_Selection_Policy.txt:1-120,False,The review frequency is Annual or as required by legislation.[docs/txt/Recruitment_and_Selection_Policy.txt:1-100],docs/txt/Recruitment_and_Selection_Policy.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s078,Who is the Responsible Officer for Recruitment and Selection Policy?,metadata,answer,LM,,,docs/txt/Recruitment_and_Selection_Policy.txt:1-120,False,AJT.[docs/txt/Equality_Diversity.txt:1-100],docs/txt/Equality_Diversity.txt:1-100,True,True,False,True,False,True,True,True,True,True,False,False,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s079,"For Recruitment and Selection Policy, what is listed as the Responsible Officer?",metadata,answer,LM,,,docs/txt/Recruitment_and_Selection_Policy.txt:1-120,False,The responsible officer is AJT.[docs/txt/Data_Protection_-_Employees.txt:1-100],docs/txt/Data_Protection_-_Employees.txt:1-100,True,True,False,True,False,True,True,True,True,True,False,False,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s080,Which committee approved the current version of Recruitment and Selection Policy?,metadata,answer,FTC,,,docs/txt/Recruitment_and_Selection_Policy.txt:1-120,False,The responsible committee is PERSONNEL.[docs/txt/Recruitment_and_Selection_Policy.txt:1-100],docs/txt/Recruitment_and_Selection_Policy.txt:1-100,True,True,True,True,False,True,True,True,True,True,False,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s081,"For Recruitment and Selection Policy, who is it Approved by?",metadata,answer,FTC,,,docs/txt/Recruitment_and_Selection_Policy.txt:1-120,False,FTC.[docs/txt/Recruitment_and_Selection_Policy.txt:1-100],docs/txt/Recruitment_and_Selection_Policy.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s082,What is the approval Date listed in the Current Document Status for Recruitment and Selection Policy?,metadata,answer,07/08/2025,,,docs/txt/Recruitment_and_Selection_Policy.txt:1-120,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,False,True,False,True,True,True,False,False,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s083,"For Recruitment and Selection Policy, what is the Date in the Current Document Status table?",metadata,answer,07/08/2025,,,docs/txt/Recruitment_and_Selection_Policy.txt:1-120,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,False,True,False,True,True,True,False,False,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s084,What is the Document Retention Period for Recruitment and Selection Policy?,metadata,answer,Until superseded,,,docs/txt/Recruitment_and_Selection_Policy.txt:1-120,False,The document retention period is Until superseded 3.[docs/txt/Recruitment_and_Selection_Policy.txt:1-100],docs/txt/Recruitment_and_Selection_Policy.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s085,"For Recruitment and Selection Policy, how long should the document be retained?",metadata,answer,Until superseded,,,docs/txt/Recruitment_and_Selection_Policy.txt:1-120,False,The Recruitment and Selection Policy document should be retained until it is superseded.[docs/txt/Recruitment_and_Selection_Policy.txt:1-120],docs/txt/Recruitment_and_Selection_Policy.txt:1-120,True,True,True,True,False,True,True,True,True,True,False,True,True,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s086,What is the Version listed in the Current Document Status for Recruitment and Selection Policy?,metadata,answer,2025,,,docs/txt/Recruitment_and_Selection_Policy.txt:1-120,False,The version is 2025.[docs/txt/Recruitment_and_Selection_Policy.txt:1-100],docs/txt/Recruitment_and_Selection_Policy.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s087,"For Recruitment and Selection Policy, what Version is shown in the Current Document Status?",metadata,answer,2025,,,docs/txt/Recruitment_and_Selection_Policy.txt:1-120,False,The version is 2025.[docs/txt/Recruitment_and_Selection_Policy.txt:1-100],docs/txt/Recruitment_and_Selection_Policy.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s088,"For Employee Handbook, what policy group is listed?",metadata,answer,Employees,,,docs/txt/Employee_Handbook.txt:1-120,False,The policy group is Employees.[docs/txt/Employee_Handbook.txt:1-100],docs/txt/Employee_Handbook.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s089,Which policy group does the Employee Handbook policy belong to?,metadata,answer,Employees,,,docs/txt/Employee_Handbook.txt:1-120,False,The policy group is Employees.[docs/txt/Employee_Handbook.txt:1-100],docs/txt/Employee_Handbook.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s090,What is the Policy Group field for Employee Handbook?,metadata,answer,Employees,,,docs/txt/Employee_Handbook.txt:1-120,False,The policy group is Employees.[docs/txt/Employee_Handbook.txt:1-100],docs/txt/Employee_Handbook.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s091,Which committee is responsible for Employee Handbook?,metadata,answer,PERSONNEL,,,docs/txt/Employee_Handbook.txt:1-120,False,The responsible committee is PERSONNEL.[docs/txt/Employee_Handbook.txt:1-100],docs/txt/Employee_Handbook.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s092,What is the RESPONSIBLE COMMITTEE for Employee Handbook?,metadata,answer,PERSONNEL,,,docs/txt/Employee_Handbook.txt:1-120,False,The responsible committee is PERSONNEL.[docs/txt/Employee_Handbook.txt:1-100],docs/txt/Employee_Handbook.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s093,"For Employee Handbook, which committee is listed as responsible?",metadata,answer,PERSONNEL,,,docs/txt/Employee_Handbook.txt:1-120,False,The responsible committee is PERSONNEL.[docs/txt/Employee_Handbook.txt:1-100],docs/txt/Employee_Handbook.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s094,What is the next review date guidance for Employee Handbook?,metadata,answer,,(?i)\bannual(?:ly)?\b\s+or\s+(?:as|if)\s+required(?:\s+by\s+legislation)?\b,,docs/txt/Employee_Handbook.txt:1-120,False,The review frequency is Annual or as required by legislation.[docs/txt/Employee_Handbook.txt:1-100],docs/txt/Employee_Handbook.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s095,When should Employee Handbook be reviewed (next review guidance)?,metadata,answer,,(?i)\bannual(?:ly)?\b\s+or\s+(?:as|if)\s+required(?:\s+by\s+legislation)?\b,,docs/txt/Employee_Handbook.txt:1-120,False,Annual or as required by legislation.[docs/txt/Employee_Handbook.txt:1-100],docs/txt/Employee_Handbook.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s096,What does Employee Handbook list as the next review date guidance?,metadata,answer,,(?i)\bannual(?:ly)?\b\s+or\s+(?:as|if)\s+required(?:\s+by\s+legislation)?\b,,docs/txt/Employee_Handbook.txt:1-120,False,The review frequency is Annual or as required by legislation.[docs/txt/Employee_Handbook.txt:1-100],docs/txt/Employee_Handbook.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s097,Who is the Responsible Officer for Employee Handbook?,metadata,answer,Town Clerk,,,docs/txt/Employee_Handbook.txt:1-120,False,The Responsible Officer for the Employee Handbook is the Town Clerk.[docs/txt/Employee_Handbook.txt:1-120],docs/txt/Employee_Handbook.txt:1-120,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s098,"For Employee Handbook, what is listed as the Responsible Officer?",metadata,answer,Town Clerk,,,docs/txt/Employee_Handbook.txt:1-120,False,"In the Employee Handbook, the listed responsible officer is the Town Clerk.[docs/txt/Employee_Handbook.txt:1-120]",docs/txt/Employee_Handbook.txt:1-120,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s099,Which committee approved the current version of Employee Handbook?,metadata,answer,P&F,,,docs/txt/Employee_Handbook.txt:1-120,False,The responsible committee is PERSONNEL.[docs/txt/Employee_Handbook.txt:1-100],docs/txt/Employee_Handbook.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s100,"For Employee Handbook, who is it Approved by?",metadata,answer,P&F,,,docs/txt/Employee_Handbook.txt:1-120,False,P&F.[docs/txt/Employee_Handbook.txt:1-100],docs/txt/Employee_Handbook.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s101,What is the approval Date listed in the Current Document Status for Employee Handbook?,metadata,answer,11.03.2025,,,docs/txt/Employee_Handbook.txt:1-120,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,False,True,False,True,True,True,False,False,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s102,"For Employee Handbook, what is the Date in the Current Document Status table?",metadata,answer,11.03.2025,,,docs/txt/Employee_Handbook.txt:1-120,True,I cannot answer from the repository based on the retrieved sources.,,False,,,True,False,True,False,True,True,True,False,False,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s103,What is the Document Retention Period for Employee Handbook?,metadata,answer,Until superseded,,,docs/txt/Employee_Handbook.txt:1-120,False,The document retention period is Until superseded HYNCHB v1.6.[docs/txt/Employee_Handbook.txt:1-100],docs/txt/Employee_Handbook.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s104,"For Employee Handbook, how long should the document be retained?",metadata,answer,Until superseded,,,docs/txt/Employee_Handbook.txt:1-120,False,The Employee Handbook should be retained until superseded.[docs/txt/Employee_Handbook.txt:1-120],docs/txt/Employee_Handbook.txt:1-120,True,True,True,True,True,True,True,True,True,True,True,True,True,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s105,What is the Version listed in the Current Document Status for Employee Handbook?,metadata,answer,2025,,,docs/txt/Employee_Handbook.txt:1-120,False,The version is 2025.[docs/txt/Employee_Handbook.txt:1-100],docs/txt/Employee_Handbook.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s106,"For Employee Handbook, what Version is shown in the Current Document Status?",metadata,answer,2025,,,docs/txt/Employee_Handbook.txt:1-120,False,The version is 2025.[docs/txt/Employee_Handbook.txt:1-100],docs/txt/Employee_Handbook.txt:1-100,True,True,True,True,True,True,True,True,True,True,True,True,True,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s107,List two examples of lawful bases for processing personal data in the Data Protection - Employees policy.,procedure,answer,consent; legal obligation,,,Data_Protection_-_Employees.txt,False,"Two examples of lawful bases for processing personal data in the Data Protection - Employees policy are: (1) where “the data subject has given explicit consent”, and (2) where “the processing is necessary for the establishment, exercise or defence of legal claims.”[docs/txt/Data_Protection_-_Employees.txt:301-420]",docs/txt/Data_Protection_-_Employees.txt:301-420,True,True,True,True,False,True,True,True,True,True,False,True,True,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,False,,,
silver,s108,"In the Data Protection - Employees policy, what are two lawful bases for processing personal information?",procedure,answer,consent; legal obligation,,,Data_Protection_-_Employees.txt,False,"Two lawful bases for processing personal information in the Data Protection - Employees policy are: (1) where the data subject has given explicit consent, and (2) where the processing is necessary for the purposes of exercising the employment law rights or obligations of Saltash Town Council or the data subject.[docs/txt/Data_Protection_-_Employees.txt:301-420]",docs/txt/Data_Protection_-_Employees.txt:301-420,True,True,True,True,False,True,True,True,True,True,False,True,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,False,,,
silver,s109,What does the Data Protection - Employees policy define a data breach as?,definition,answer,,(?is)(?=.*breach of security)(?=.*unauthori[sz]ed)(?=.*(disclosure|access))(?=.*personal),,Data_Protection_-_Employees.txt,False,"The Data Protection – Employees policy defines a data breach as including: unauthorised access to or use of personal information by a member of staff or a third party; loss of data resulting from equipment or systems (including hardware and software) failure; human error such as accidental deletion or alteration of data; unforeseen circumstances such as a fire or flood; deliberate attacks on IT systems such as hacking, viruses or phishing scams; and “blagging” offences where information is obtained by deceiving the organisation which holds it.[docs/txt/Data_Protection_-_Employees.txt:701-787]",docs/txt/Data_Protection_-_Employees.txt:701-787,True,True,True,True,False,True,True,True,True,True,False,True,True,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
silver,s110,Who is responsible for data protection compliance within Saltash Town Council (as stated in the Data Protection - Employees policy)?,procedure,answer,Senior Policy and Data Compliance Monitoring Officer,,,Data_Protection_-_Employees.txt,False,The Senior Policy and Data Compliance Monitoring Officer is responsible for data protection compliance within Saltash Town Council.[docs/txt/Data_Protection_-_Employees.txt:101-220],docs/txt/Data_Protection_-_Employees.txt:101-220,True,True,True,True,True,True,True,True,True,True,True,True,True,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s111,Does the Data Protection - Employees policy form part of an employee’s contract of employment?,procedure,answer,does not form part; contract,,,Data_Protection_-_Employees.txt,True,"The provided Data Protection Policy – Employees document does not state whether it forms part of an employee’s contract of employment, and it only describes itself as a “policy/procedure document of Saltash Town Council to be followed by both Councillors and Employees.” [docs/txt/Data_Protection_-_Employees.txt:1-120]",docs/txt/Data_Protection_-_Employees.txt:1-120,True,True,True,True,False,True,False,True,True,True,False,False,True,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,False,,,
silver,s112,Is personal use of the STC internet/Teams/email allowed under the IT Acceptable Use policy?,procedure,answer,personal use; not permitted,,,Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt,True,"The policy indicates that personal use of STC computing and network facilities (including internet/Teams/email) is not private because all data held on STC systems may be subject to Freedom of Information or Subject Access Requests. [docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:201-320] The provided excerpts do not explicitly state whether personal use is permitted or prohibited in general, although they do state that devices issued to Town Councillors are for business use only and that personal email accounts must not be used on those devices. [docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:301-420]",docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:201-320; docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:301-420,True,True,True,True,False,True,False,True,True,True,False,False,True,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,False,,,
silver,s113,Which app is used for two-factor authentication for remote employees (IT Acceptable Use policy)?,procedure,answer,Duo Mobile,,,Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt,False,The IT Acceptable Use policy states that remote employees must enable the two-factor authentication application Duo Mobile on their Town Council or personal mobile when working remotely.[docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:101-220],docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:101-220,True,True,True,True,True,True,True,True,True,True,True,True,True,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,True,True,,False
silver,s114,"If a file or document is suspected of being virus infected, what should be done (IT Acceptable Use policy)?",procedure,answer,immediately referred; IT Consultant; helpdesk,,,Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt,False,"If a file or document is suspected of being virus infected, you must not attempt to remove the infected file or remove/disable the anti-virus software, and you should immediately refer it to the IT Consultant via the helpdesk.[docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:101-220]",docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:101-220,True,True,True,True,False,True,True,True,True,True,False,True,True,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,False,,,
silver,s115,"When an employee’s contract ends, what must happen to Town Council owned IT property (IT Acceptable Use policy)?",procedure,answer,Upon termination; must be returned,,,Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt,True,The provided sources do not state what must happen to Town Council owned IT property when an employee’s contract ends under the IT Acceptable Use policy.[docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-120][docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:201-320],docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:1-120; docs/txt/Provision_of_IT_Acceptable_Use_Policy_Employees_Members.txt:201-320,True,True,True,True,False,True,False,True,True,True,False,False,True,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,False,,,
silver,s116,"In the Recruitment and Selection Policy, what is the minimum advertising period for vacancies?",procedure,answer,minimum; two weeks,,,Recruitment_and_Selection_Policy.txt,False,The minimum advertising period for vacancies is two weeks.[docs/txt/Recruitment_and_Selection_Policy.txt:101-220],docs/txt/Recruitment_and_Selection_Policy.txt:101-220,True,True,True,True,True,True,True,True,True,True,True,True,True,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,,,True,,,
silver,s117,Where should applicants submit their application according to the Recruitment and Selection Policy?,procedure,answer,humanresources@saltash.gov.uk,,,Recruitment_and_Selection_Policy.txt,False,"According to the Recruitment and Selection Policy, applications will be received either by the Administration Officer or, on occasion, by the Town Council's appointed Human Resources Consultant.[docs/txt/Recruitment_and_Selection_Policy.txt:201-320]",docs/txt/Recruitment_and_Selection_Policy.txt:201-320,True,True,True,True,False,True,True,True,True,True,False,True,True,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,,False,True,,False
